Country,Date,ave_sm,weighted_ave_sm,na_percent,weighted_na_percent,weighted_available_percent
Senegal,2001-11-21,0.09633237158112005,0.09118742267926404,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2001-12-01,0.1008930181370848,0.09637006285748283,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2001-12-11,0.08381697288283364,0.07964160799003503,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2001-12-21,0.08308477270160104,0.07820253416582866,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2002-01-01,0.07803460761459627,0.07294207827976144,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2002-01-11,0.11559856221203459,0.11525966718636096,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2002-01-21,0.07424631711938434,0.06983640502991234,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2002-02-01,0.07198357339582592,0.06704358787897978,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2002-02-11,0.06674468184644099,0.061353942728943796,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2002-02-21,0.06383061094534712,0.05888999633016658,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2002-03-01,0.06293526063850761,0.058228478019085914,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2002-03-11,0.06319592810270562,0.05867948576864317,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2002-03-21,0.06201454183590365,0.05734418412265444,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2002-04-01,0.0618050888063662,0.05654259128770085,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2002-04-11,0.0605121107356701,0.056001614754867514,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2002-04-21,0.062111284449558275,0.057086423382606485,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2002-05-01,0.06399744302942144,0.05899288458932285,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2002-05-11,0.07115242478825903,0.06288036895271752,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2002-05-21,0.07388390913837772,0.06873667544954379,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2002-06-01,0.08271609902299021,0.07411611440520115,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2002-06-11,0.15039552222992378,0.13763809740370891,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2002-06-21,0.17211142516371983,0.15935552564392566,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2002-07-01,0.18886724595028193,0.1746935896190895,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2002-07-11,0.14833702884553868,0.12992497678898424,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2002-07-21,0.16613844812863238,0.14998824416325854,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2002-08-01,0.16207997559419418,0.14813601435875423,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2002-08-11,0.24188148534725457,0.23363039131293753,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2002-08-21,0.2575266375167978,0.24969866212568662,5.571571842215299,3.7706601822170636,96.22933981778294
